0.8525783159168892,0.29327493467958465,-0.42255211863887654,0.4833283778182862,-0.4140394781896426,0.3946435714154304,-0.5005001927446366,0.7239975253406352,-0.11495551146723626,-0.580672395318232,-1
0.7224593179877259,0.7250063736192414,-0.926738469650368,0.44544593974377356,-0.7504055599917243,-0.7302541268857303,0.9309351884900579,-0.45651234403880214,0.7225644025051412,-0.23612427357868215,1
-0.9128424707618972,0.8166159678517204,0.8938266455522121,-0.799036731962302,0.03420665771345055,-0.6752543988938196,0.901383845270854,-0.6645178428561191,0.9374474901999172,0.5768966794930375,1
0.5927919879345143,-0.8359120540033504,-0.4775283659134526,0.5606992596977836,0.3135427710833767,0.3986344772431012,0.5672060464730688,-0.9349808085125642,-0.8443182895674779,0.6715416181748506,-1
0.781858592922275,-0.7848382933431053,0.4494501924210743,-0.32116460991099904,-0.20959377864751327,-0.6197356995732102,-0.9868612621601509,-0.7846377777732589,-0.20835374354915337,-0.9772779596180994,-1
0.06358178843150286,0.4583155018364704,-0.5411864757137603,-0.587165230750315,0.7234082602012337,0.9350071660625099,-0.37449844861457326,-0.14121214870131338,-0.4118675279439825,0.5674904479192486,-1
-0.6187407998740238,0.9119480185101718,-0.5235521866411821,-0.27425632815033496,0.3683941819557357,-0.5766953384981908,0.2903804900832636,-0.6230173079123111,0.25653994726342266,-0.13894975893909045,1
0.5109082075319611,-0.44807750694601745,0.48451529256264214,0.9818615217020084,0.6460718835776451,-0.6718383914306396,-0.09921122831752438,-0.44272104188522765,-0.8433948871702948,0.9432923459586444,1
-0.001171994391036213,-0.08511902769758439,0.5195920948024904,0.33668246730492646,0.5272009981488033,0.9371467531097726,-0.25097955490595236,0.5739962329550297,0.8079243584859368,0.9056471977368494,-1
-0.22599636471793327,0.56611200255665,-0.6850755525549916,0.08866881804552262,0.07250946612469766,-0.29501845183379016,0.8284287591722579,0.7281694829392695,0.6491482289191082,0.12554102072357032,-1
0.7442622475268394,0.8526077539159902,0.5708225612095714,0.9838595308018083,0.39499052999008355,-0.018464097166783988,0.18665664427979367,-0.8611535870593392,-0.82244244453532,-0.89104962550583,-1
-0.9024834556685355,-0.2537234555300798,0.08355911263335103,0.8918621810445584,0.9708450707972942,-0.21600791369177652,-0.5985075481933659,-0.7091460593835339,-0.1354873311913245,0.9402747637174345,-1
-0.7040322510608195,0.6201481136439204,-0.05874803909233317,-0.23457486335206812,0.3656717316015998,-0.2989795548148848,0.3549105399405097,-0.11057155395118068,0.051216922850950475,-0.8702399459619734,1
0.10151738924020393,-0.9599882833147537,-0.16664710368660862,-0.9575026961429389,-0.6611532278024435,0.17238600137063087,-0.41148141008172967,0.751105396227916,-0.20596836402764707,0.8876724736428692,-1
